system_time,midpoint,spread,rel_spread,imbalance,weighted_bid_distance
2021-04-14 11:31:00.489556+00:00,1.49425,0.0011,0.000736155,-0.279352,-0.00146462
2021-04-14 11:32:00.489556+00:00,1.4887,0.0004,0.000268691,-0.200116,-0.000931991
2021-04-14 11:33:00.489556+00:00,1.4843,0.001,0.000673718,-0.451188,-0.00173511
2021-04-14 11:34:00.489556+00:00,1.4849,0.0016,0.00107751,-0.0554522,-0.00151665
2021-04-14 11:35:00.489556+00:00,1.48755,0.0007,0.000470572,-0.431187,-0.00091627
2021-04-14 11:36:00.489556+00:00,1.49015,0.0013,0.000872395,-0.656777,-0.00147728
2021-04-14 11:37:00.489556+00:00,1.4921,0.0008,0.000536157,-0.387781,-0.00141268
2021-04-14 11:38:00.489556+00:00,1.49255,0.0005,0.000334997,-0.155945,-0.00130271
2021-04-14 11:39:00.489556+00:00,1.4884,0.0006,0.000403117,-0.272337,-0.00101032
2021-04-14 11:40:00.489556+00:00,1.49035,0.0013,0.000872278,-0.61641,-0.0015273
2021-04-14 11:41:00.489556+00:00,1.4923,0.0008,0.000536085,-0.344054,-0.00145666
2021-04-14 11:42:00.489556+00:00,1.4904,0.0008,0.000536769,-0.162744,-0.00124485
2021-04-14 11:43:00.489556+00:00,1.4905,0.001,0.000670916,-0.282592,-0.00166287
2021-04-14 11:44:00.489556+00:00,1.48625,0.0013,0.000874685,-0.311988,-0.00108076
2021-04-14 11:45:00.489556+00:00,1.4836,0.0008,0.000539229,-0.106378,-0.00129431
2021-04-14 11:46:00.489556+00:00,1.4796,0.0002,0.000135172,-0.339879,-0.000962427
2021-04-14 11:47:00.489556+00:00,1.46785,0.0023,0.00156692,-0.717339,-0.00153661
2021-04-14 11:48:00.489556+00:00,1.47665,0.0015,0.00101581,-0.165284,-0.00145615
2021-04-14 11:49:00.489556+00:00,1.47565,0.0007,0.000474367,0.03985,-0.00124046
2021-04-14 11:50:00.489556+00:00,1.4747,0.0006,0.000406862,0.0169199,-0.0012176
2021-04-14 11:51:00.489556+00:00,1.47835,0.0001,6.7643e-05,0.105316,-0.000970351
2021-04-14 11:52:00.489556+00:00,1.4753,0.0008,0.000542263,-0.0258913,-0.000997214
2021-04-14 11:53:00.489556+00:00,1.4764,0.001,0.000677323,0.0418829,-0.00108013
2021-04-14 11:54:00.489556+00:00,1.47585,0.0015,0.00101636,0.31986,-0.000978819
2021-04-14 11:55:00.489556+00:00,1.47875,0.0015,0.00101437,0.13673,-0.00102246
2021-04-14 11:56:00.489556+00:00,1.4754,0.0014,0.000948895,-0.156184,-0.00143677
2021-04-14 11:57:00.489556+00:00,1.4755,0.001,0.000677736,0.12593,-0.00104039
2021-04-14 11:58:00.489556+00:00,1.47135,0.0011,0.000747613,-0.0012163,-0.00100348
2021-04-14 11:59:00.489556+00:00,1.47025,0.0005,0.000340078,0.240926,-0.00101553
2021-04-14 12:01:00.127926+00:00,1.47645,0.0009,0.00060957,-0.0488751,-0.00139548
2021-04-14 12:02:00.127926+00:00,1.47445,0.0011,0.000746041,-0.0945027,-0.00111751
2021-04-14 12:03:00.127926+00:00,1.46345,0.0011,0.000751649,0.0126222,-0.00110631
2021-04-14 12:04:00.127926+00:00,1.45715,0.0013,0.000892152,0.194769,-0.00100057
2021-04-14 12:05:00.127926+00:00,1.45925,0.0003,0.000205585,0.0737982,-0.00155572
2021-04-14 12:06:00.127926+00:00,1.4641,0.0022,0.00150263,0.00914445,-0.00172708
2021-04-14 12:07:00.127926+00:00,1.47085,0.0007,0.000475915,-0.11576,-0.00107013
2021-04-14 12:08:00.127926+00:00,1.47165,0.0023,0.00156287,0.228394,-0.0013649
2021-04-14 12:09:00.127926+00:00,1.467,0.0014,0.000954329,0.285317,-0.00175641
2021-04-14 12:10:00.127926+00:00,1.46405,0.0013,0.000887948,0.107115,-0.00124649
2021-04-14 12:11:00.127926+00:00,1.4664,0.001,0.000681942,0.0916732,-0.00127702
2021-04-14 12:12:00.127926+00:00,1.4654,0.0008,0.000545926,0.0604268,-0.0014128
2021-04-14 12:13:00.127926+00:00,1.46535,0.0007,0.000477702,0.272102,-0.00121088
2021-04-14 12:14:00.127926+00:00,1.4586,0.0014,0.000959824,-0.108766,-0.00094132
2021-04-14 12:15:00.127926+00:00,1.45005,0.0015,0.00103445,-0.122024,-0.00126926
2021-04-14 12:16:00.127926+00:00,1.46065,0.0011,0.000753089,0.321322,-0.001472
2021-04-14 12:17:00.127926+00:00,1.46625,0.0017,0.00115942,0.380963,-0.00156403
2021-04-14 12:18:00.127926+00:00,1.46075,0.0013,0.000889954,-0.0423273,-0.00126817
2021-04-14 12:19:00.127926+00:00,1.44965,0.0003,0.000206947,0.1297,-0.0014964
2021-04-14 12:20:00.127926+00:00,1.4451,0.0018,0.00124559,0.276556,-0.00123291
2021-04-14 12:21:00.127926+00:00,1.44365,0.0009,0.00062342,-0.212337,-0.00193067
2021-04-14 12:22:00.127926+00:00,1.44935,0.0023,0.00158692,-0.286572,-0.00196754
2021-04-14 12:23:00.127926+00:00,1.45485,0.0007,0.000481149,-0.103276,-0.00108045
2021-04-14 12:24:00.127926+00:00,1.45775,0.0011,0.000754588,-0.115763,-0.000850908
2021-04-14 12:25:00.127926+00:00,1.4567,0.001,0.000686483,-0.200606,-0.0011872
2021-04-14 12:26:00.127926+00:00,1.45675,0.0003,0.000205938,-0.0389542,-0.000802825
2021-04-14 12:27:00.127926+00:00,1.45915,0.0009,0.000616797,0.440074,-0.000888577
2021-04-14 12:28:00.127926+00:00,1.45915,0.0005,0.000342665,0.501285,-0.000911351
2021-04-14 12:29:00.127926+00:00,1.459,0.0006,0.000411241,-0.0283664,-0.00109561
2021-04-14 12:30:00.127926+00:00,1.46775,0.0013,0.000885709,0.591642,-0.000734104
2021-04-14 12:31:00.127926+00:00,1.46855,0.0009,0.000612849,0.442954,-0.00104602
2021-04-14 12:32:00.127926+00:00,1.47135,0.0007,0.000475754,0.311276,-0.00146521
2021-04-14 12:33:00.127926+00:00,1.4764,0.0002,0.000135465,0.344187,-0.00111624
2021-04-14 12:34:00.127926+00:00,1.4749,0.0014,0.000949217,-0.344231,-0.00131583
2021-04-14 12:35:00.127926+00:00,1.46925,0.0011,0.000748681,-0.0876584,-0.00109222
2021-04-14 12:36:00.127926+00:00,1.4696,0.0012,0.000816549,-0.0122331,-0.00121256
2021-04-14 12:37:00.127926+00:00,1.4743,0.0002,0.000135658,0.29306,-0.000917879
2021-04-14 12:38:00.127926+00:00,1.4719,0.0012,0.000815273,0.02879,-0.00114652
2021-04-14 12:39:00.127926+00:00,1.46435,0.0017,0.00116092,-0.117226,-0.0011909
2021-04-14 12:40:00.127926+00:00,1.46495,0.0011,0.000750879,-0.329143,-0.00116139
2021-04-14 12:41:00.127926+00:00,1.4575,0.0018,0.00123499,-0.336887,-0.00129361
2021-04-14 12:42:00.127926+00:00,1.46,0.0008,0.000547945,-0.335649,-0.000754665
2021-04-14 12:43:00.127926+00:00,1.45485,0.0015,0.00103103,-0.519996,-0.00148196
2021-04-14 12:44:00.127926+00:00,1.45825,0.0009,0.000617178,-0.479459,-0.00128858
2021-04-14 12:45:00.127926+00:00,1.45785,0.0011,0.000754536,-0.367486,-0.0012373
2021-04-14 12:46:00.127926+00:00,1.4568,0.0012,0.000823723,-0.116795,-0.00114524
2021-04-14 12:47:00.127926+00:00,1.45355,0.0009,0.000619174,-0.125114,-0.00123907
2021-04-14 12:48:00.127926+00:00,1.45155,0.0007,0.000482243,-0.0950498,-0.00146712
2021-04-14 12:49:00.127926+00:00,1.4523,0.001,0.000688563,-0.240745,-0.00133182
2021-04-14 12:50:00.127926+00:00,1.4502,0.0012,0.000827472,-0.371563,-0.00138469
2021-04-14 12:51:00.127926+00:00,1.44655,0.0005,0.00034565,-0.572202,-0.00134287
2021-04-14 12:52:00.127926+00:00,1.4417,0.001,0.000693626,-0.400054,-0.00123669
2021-04-14 12:53:00.127926+00:00,1.4295,0.0016,0.00111927,-0.023293,-0.00221492
2021-04-14 12:54:00.127926+00:00,1.42575,0.0011,0.000771524,-0.39559,-0.00113439
2021-04-14 12:55:00.127926+00:00,1.43575,0.0017,0.00118405,-0.124917,-0.00183261
2021-04-14 12:56:00.127926+00:00,1.44,0.0016,0.00111111,-0.316762,-0.00195582
2021-04-14 12:57:00.127926+00:00,1.4347,0.001,0.00069701,-0.24496,-0.00121414
2021-04-14 12:58:00.127926+00:00,1.4395,0.001,0.000694686,-0.265901,-0.00117635
2021-04-14 12:59:00.127926+00:00,1.43695,0.0015,0.00104388,-0.247,-0.00128512
